"","lon","lat","date","status","analysed_sst","analysis_error","mask","sea_ice_fraction"
"316",103.808654816821,-23.8240483533129,2020-03-11,TRUE,297.88,0.38,1,NA
"317",-92.2201804909855,-23.8288813328917,2004-04-16,TRUE,296.151,0.38,1,NA
"318",48.9824900496751,-69.3973030535303,2005-06-14,TRUE,NA,NA,2,NA
"319",69.6794272586703,11.6546425192266,2003-03-02,TRUE,301.91,0.37,1,NA
"320",4.25852045416832,29.8951502929393,2007-06-18,TRUE,NA,NA,2,NA
"321",109.944870611653,35.7741639606006,2011-08-06,TRUE,NA,NA,2,NA
"322",35.0042299367487,48.3961585664313,2012-08-24,TRUE,NA,NA,2,NA
"323",-15.5994226131588,-34.9821562503251,2013-07-19,TRUE,290.364,0.36,1,NA
"324",-140.321591282263,-46.7349071468276,2004-08-28,TRUE,280.672,0.36,1,0
"325",1.49746103212237,-14.4889109460432,2017-08-22,TRUE,293.768,0.39,1,NA
"326",-51.3658101204783,53.4838249731345,2003-01-18,TRUE,276.113,0.38,9,0.05
"327",-0.0871479045599699,19.835502878064,2009-02-19,TRUE,NA,NA,2,NA
"328",89.7876066807657,29.3809524807298,2017-07-04,TRUE,NA,NA,2,NA
"329",167.735562985763,-21.9354724407992,2006-01-13,TRUE,299.926,0.38,1,NA
"330",73.5084255505353,64.7326037445133,2013-03-05,TRUE,NA,NA,2,NA
"331",-41.015652352944,-24.2460429270272,2008-07-12,TRUE,296.339,0.37,1,NA
"332",-38.7980585172772,-32.4883077245563,2013-01-19,TRUE,295.086,0.39,1,NA
"333",96.7946503311396,76.2089187535617,2017-04-27,TRUE,271.35,0.36,9,0.95
"334",4.30727421306074,11.58379291008,2015-01-23,TRUE,NA,NA,2,NA
"335",15.2409439533949,-24.3051847076803,2019-07-26,TRUE,NA,NA,2,NA
"336",-64.2823157832026,37.7809560140063,2017-04-19,TRUE,295.833,0.39,1,NA
"337",-56.2779492046684,-0.352439210009638,2013-11-16,TRUE,NA,NA,2,NA
"338",179.648616369814,4.84412752469547,2018-10-28,TRUE,303.134,0.4,1,NA
"339",160.435376269743,33.7154240947874,2009-07-26,TRUE,298.465,0.37,1,NA
"340",170.100391991436,35.1602910573838,2014-11-05,TRUE,295.56,0.39,1,0
"341",-88.9716843981296,26.1884534044567,2009-08-18,TRUE,303.877,0.38,1,NA
"342",126.761960629374,20.4480103820986,2006-03-10,TRUE,298.639,0.37,1,NA
"343",-159.745756527409,18.1926120672366,2008-11-11,TRUE,298.543,0.38,1,NA
"344",14.8397522885352,-46.530432435146,2017-07-25,TRUE,277.565,0.37,1,NA
"345",-85.6295648775995,-35.7444670051587,2009-12-19,TRUE,290.45,0.37,1,NA
"346",77.4634512886405,-72.8603519034392,2007-08-15,TRUE,NA,NA,2,NA
"347",-57.6440314482898,-59.5215874677113,2018-07-08,TRUE,272.609,0.37,1,NA
"348",-153.627973962575,-18.101846235174,2013-10-19,TRUE,299.425,0.37,1,NA
"349",-35.9648529533297,36.5027304659843,2006-04-14,TRUE,290.236,0.39,1,NA
"350",-118.241076953709,17.4354595509304,2017-04-17,TRUE,298.007,0.41,1,NA
"351",14.9819020740688,-8.61337193853685,2014-10-16,TRUE,NA,NA,2,NA
"352",109.771417938173,-7.8685242220497,2006-07-07,TRUE,297.194,0.38,1,NA
"353",87.6194113399833,-10.8958837140812,2005-03-26,TRUE,303.139,0.39,1,NA
"354",-76.1087453830987,49.6254808560844,2012-11-15,TRUE,NA,NA,2,NA
"355",-30.0891792308539,38.1271274345005,2015-10-13,TRUE,292.955,0.39,1,NA
"356",-19.5206396933645,15.5053701874302,2013-11-14,TRUE,300.257,0.37,1,NA
"357",157.853681864217,-48.8503176870113,2009-05-16,TRUE,283.187,0.37,1,NA
"358",5.36543416790664,-22.5844535337536,2015-12-22,TRUE,294.65,0.38,1,NA
"359",-66.2511882092804,1.23163310583359,2014-04-05,TRUE,NA,NA,2,NA
"360",-157.890386385843,-54.2531394650523,2008-11-27,TRUE,278.207,0.37,1,0
"361",-53.8213472440839,42.6179254873934,2017-11-15,TRUE,289.236,0.39,1,NA
"362",121.359413238242,-47.8012597245904,2013-10-01,TRUE,282.35,0.38,1,NA
"363",170.145171973854,-27.5499159146367,2007-07-08,TRUE,294.138,0.38,1,NA
"364",127.644703947008,56.6270783239861,2003-03-10,TRUE,NA,NA,2,NA
"365",-18.9246355835348,-68.7771243295003,2011-06-02,TRUE,271.35,0.36,9,1
"366",-14.9003324098885,-19.0121294839401,2017-01-13,TRUE,297.64,0.39,1,NA
"367",-24.623947693035,-79.1276204101912,2014-05-06,TRUE,NA,NA,2,NA
"368",123.406267706305,-48.7783198642602,2017-08-10,TRUE,280.219,0.37,1,NA
"369",122.355686081573,13.2643921659529,2016-12-23,TRUE,300.859,0.38,1,NA
"370",55.3809243813157,-29.6399140874415,2014-06-19,TRUE,293.036,0.37,1,NA
"371",132.501674853265,70.786144862729,2019-09-20,TRUE,NA,NA,2,NA
"372",-83.7737477291375,13.9556121278426,2009-04-15,TRUE,NA,NA,2,NA
"373",80.9759970288724,-77.1161370538569,2011-05-01,TRUE,NA,NA,2,NA
"374",-173.395675197244,21.9397489716977,2005-02-03,TRUE,296.251,0.38,1,NA
"375",55.6379933282733,32.2629090851438,2010-12-20,TRUE,NA,NA,2,NA
"376",-4.90184811875224,18.1341108267778,2016-02-10,TRUE,NA,NA,2,NA
"377",-73.8728258572519,-24.7347254990976,2005-01-07,TRUE,292.457,0.39,1,NA
"378",-3.89374011196196,-40.9971130536007,2020-03-02,TRUE,287.559,0.38,1,NA
"379",-162.464177878574,-22.0030612338354,2009-02-19,TRUE,301.873,0.39,1,NA
"380",-104.092027265579,39.5210616310176,2019-06-01,TRUE,NA,NA,2,NA
"381",50.4611826594919,77.0238325597698,2008-02-17,TRUE,272.42,0.35,1,0
"382",-102.132791848853,33.1786371805033,2009-12-13,TRUE,NA,NA,2,NA
"383",-121.02864372544,14.3773722723795,2010-11-24,TRUE,298.692,0.39,1,NA
"384",-36.5948499552906,-65.2949365324132,2005-08-11,TRUE,271.359,0.36,9,0.95
"385",-111.891897283494,25.8985741304279,2011-05-18,TRUE,NA,NA,2,NA
"386",49.8751380946487,-4.19028685306195,2010-02-26,TRUE,302.236,0.4,1,NA
"387",-24.4658315554261,34.6878735883199,2017-11-02,TRUE,295.901,0.38,1,NA
"388",16.5509689506143,61.5693912280151,2005-12-08,TRUE,NA,NA,2,NA
"389",-136.285585630685,-48.0912073252445,2019-09-03,TRUE,281.127,0.38,1,NA
"390",-63.6897059250623,12.3806225443096,2018-11-13,TRUE,302.272,0.37,1,NA
"391",-133.939121291041,56.8761939097157,2010-07-12,TRUE,283.276,0.37,2,0
"392",132.206032304093,48.5396584080768,2003-04-02,TRUE,NA,NA,2,NA
"393",-133.01357159391,32.8620884743961,2007-10-17,TRUE,293.092,0.38,1,NA
"394",-110.061523905024,27.1721989502183,2016-07-19,TRUE,NA,NA,2,NA
"395",-95.4924386087805,-25.9087583002891,2019-11-28,TRUE,293.576,0.38,1,NA
"396",-62.6744572911412,70.6509243532702,2017-04-07,TRUE,271.35,0.36,9,1
"397",7.01265206560493,42.288571622091,2004-08-16,TRUE,296.974,0.38,1,NA
"398",36.0279675107449,-34.4478121874892,2005-12-20,TRUE,293.062,0.38,1,NA
"399",144.105489738286,59.0729428945506,2018-05-25,TRUE,278.071,0.37,1,NA
"400",4.89791474305093,41.6331810014973,2012-03-27,TRUE,287.091,0.37,1,NA
"401",112.008451670408,-23.1443318352561,2018-06-05,TRUE,298.731,0.39,1,NA
"402",163.819093499333,25.0260978943186,2015-09-19,TRUE,298.706,0.38,1,NA
"403",-58.1279890425503,-20.9709039383421,2009-10-21,TRUE,NA,NA,2,NA
"404",-93.2123937271535,40.3585705273021,2017-05-02,TRUE,NA,NA,2,NA
"405",173.370198318735,-20.952546516173,2007-12-17,TRUE,300.394,0.38,1,NA
"406",89.6673151385039,-3.86141938007734,2007-06-05,TRUE,302.976,0.37,1,NA
"407",-109.772713780403,-29.3590932319292,2007-02-10,TRUE,297.476,0.39,1,NA
"408",-76.2030162289739,32.3464057407168,2019-04-08,TRUE,296.589,0.37,1,NA
"409",-164.601597385481,-58.9918027720013,2015-05-01,TRUE,275.413,0.36,1,0
"410",153.221814595163,-0.0879071571080749,2019-08-17,TRUE,302.871,0.38,1,NA
"411",-6.37918135151267,-10.0830222747773,2016-03-05,TRUE,300.458,0.37,1,NA
"412",-50.6796126253903,40.8111284586329,2006-09-16,TRUE,297.414,0.38,1,NA
"413",-113.401621878147,68.8809680267543,2015-04-22,TRUE,NA,NA,2,NA
"414",115.051331799477,-32.9298789355786,2003-07-12,TRUE,293.152,0.37,1,NA
"415",116.965900808573,-37.5568767420172,2012-10-13,TRUE,287.211,0.38,1,NA
"416",-73.2814437802881,-44.6639922776073,2006-04-12,TRUE,284.85,0.39,2,NA
"417",14.6344912983477,-8.64986729128169,2008-07-07,TRUE,NA,NA,2,NA
"418",75.1607722509652,-42.0868401370599,2006-07-05,TRUE,285.61,0.38,1,NA
"419",-124.193746335804,-65.2229032362531,2009-08-07,TRUE,272.384,0.36,9,0.17
"420",-66.985510988161,32.9388634035648,2019-10-02,TRUE,299.538,0.37,1,NA
"421",15.8558332454413,38.9777863626909,2006-09-04,TRUE,298.357,0.37,1,NA
"422",-98.1916089914739,-6.49335809255079,2008-08-03,TRUE,296.704,0.39,1,NA
"423",-86.4927468448877,5.42842763668441,2014-08-28,TRUE,301.102,0.41,1,NA
"424",27.2449031006545,48.5923825187055,2015-10-24,TRUE,NA,NA,2,NA
"425",-47.1886318456382,-22.5560534194224,2004-03-15,TRUE,NA,NA,2,NA
"426",-18.9921199623495,-21.7945117200671,2016-08-24,TRUE,295.505,0.38,1,NA
"427",-122.501668492332,31.3149568851356,2016-01-17,TRUE,289.447,0.39,1,NA
"428",131.886128671467,0.131611137578101,2004-12-20,TRUE,303.131,0.37,1,NA
"429",-40.5746377632022,-13.9586691934192,2007-11-18,TRUE,NA,NA,2,NA
"430",-7.64273531734943,-7.70105034905313,2006-03-21,TRUE,300.298,0.39,1,NA
"431",-35.8498016092926,-33.7080567674614,2013-06-13,TRUE,290.694,0.37,1,NA
"432",19.422900583595,-20.3747764992617,2008-03-15,TRUE,NA,NA,2,NA
"433",69.4227261096239,-47.5094362893293,2016-06-12,TRUE,277.406,0.38,1,NA
"434",137.264061849564,-4.60840248537042,2020-06-28,TRUE,NA,NA,2,NA
"435",167.199474647641,29.0537321249841,2003-03-22,TRUE,290.867,0.38,1,NA
"436",-24.1403826233,40.2517696633328,2018-06-25,TRUE,294.389,0.38,1,NA
"437",-1.52284822426736,6.20769746855045,2020-03-08,TRUE,NA,NA,2,NA
"438",-20.534541439265,-5.25139872510851,2011-07-03,TRUE,300.095,0.38,1,NA
"439",-99.4306632410735,22.1388487184329,2010-11-24,TRUE,NA,NA,2,NA
"440",159.563492545858,35.9434010143502,2017-02-08,TRUE,286.732,0.39,1,NA
"441",119.003923013806,-49.9208600227313,2020-04-15,TRUE,280.916,0.38,1,NA
"442",-109.577700588852,-41.7790491230887,2018-09-13,TRUE,282.314,0.38,1,NA
"443",69.2107870057225,2.2933497315971,2017-07-15,TRUE,303.11,0.39,1,NA
"444",-154.886421253905,-22.2644906256513,2010-08-23,TRUE,297.757,0.37,1,NA
"445",46.7804164811969,63.9186286988541,2011-01-20,TRUE,NA,NA,2,NA
"446",-12.0411308761686,-14.1553895901866,2008-11-10,TRUE,295.306,0.38,1,NA
"447",-172.883376460522,19.5883430122169,2010-10-06,TRUE,300.577,0.38,1,NA
"448",-11.1918106488883,-61.9027158909219,2004-04-09,TRUE,272.897,0.36,1,0
"449",-3.43701305799186,-21.1694423031854,2008-10-08,TRUE,292.457,0.4,1,NA
"450",42.5301055982709,-26.8703735095749,2018-04-05,TRUE,299.561,0.39,1,NA
"451",8.79877184517682,-14.2992804151836,2003-07-20,TRUE,294.448,0.4,1,NA
"452",103.683639485389,10.6024054103114,2007-09-01,TRUE,NA,NA,2,NA
"453",-50.6177027989179,20.6475934063456,2018-12-06,TRUE,299.699,0.37,1,NA
"454",2.71064814180136,-16.178817629486,2010-12-20,TRUE,295.164,0.39,1,NA
"455",-2.6981367263943,8.42298017242364,2003-11-04,TRUE,NA,NA,2,NA
"456",98.0555037315935,65.9966124379648,2010-04-19,TRUE,NA,NA,2,NA
"457",67.8367250226438,-43.3952476588763,2019-08-11,TRUE,284.85,0.38,1,NA
"458",167.331946184859,31.6758827140225,2006-07-21,TRUE,298.613,0.38,1,0
"459",136.940181422979,4.59573117232035,2016-11-08,TRUE,302.832,0.39,1,NA
"460",-14.0295426920056,15.4767132487517,2008-05-06,TRUE,NA,NA,2,NA
"461",166.020857524127,-52.2891107105704,2007-04-27,TRUE,281.907,0.38,1,NA
"462",152.466503698379,-39.8508641755042,2020-09-27,TRUE,288.733,0.38,1,NA
"463",-99.8811133392155,-1.71775448684332,2017-03-11,TRUE,302.223,0.39,1,NA
"464",56.1764686647803,4.70402030536825,2011-05-28,TRUE,302.337,0.4,1,NA
"465",-53.172631021589,-3.33992995745929,2016-09-19,TRUE,NA,NA,2,NA
"466",131.989711979404,48.0521645982494,2010-01-24,TRUE,NA,NA,2,NA
"467",-16.5622357372195,-10.9462118583179,2016-05-16,TRUE,299.616,0.37,1,NA
"468",6.91567176952958,24.1918921987496,2015-11-12,TRUE,NA,NA,2,NA
"469",82.6290758885443,-23.8575688564252,2016-12-22,TRUE,297.26,0.38,1,NA
"470",-170.878401501104,-7.55340132335369,2015-03-21,TRUE,303.26,0.41,1,NA
"471",143.418287839741,-58.1586535356491,2009-11-02,TRUE,274.276,0.37,1,0
"472",149.597802283242,10.2754899152583,2008-03-06,TRUE,301.009,0.38,1,NA
"473",111.783750029281,42.4914851401635,2009-04-10,TRUE,NA,NA,2,NA
"474",28.2911624293774,-3.17776732124493,2011-05-17,TRUE,NA,NA,2,NA
"475",-170.955870822072,47.5303411787989,2016-09-20,TRUE,284.643,0.37,1,NA
"476",-64.385845195502,65.0846931888446,2003-11-16,TRUE,271.991,0.36,1,0
"477",-113.25333846733,11.9074151932699,2019-06-24,TRUE,302.103,0.37,1,NA
"478",-13.487592972815,83.4151623515277,2019-05-07,TRUE,271.35,0.35,9,1
"479",117.661934215575,-43.4184326152882,2010-05-01,TRUE,285.017,0.37,1,NA
"480",-30.9312911052257,-1.32973732640588,2008-07-12,TRUE,300.475,0.38,1,NA
"481",2.65872325748205,49.6687536102345,2006-12-09,TRUE,NA,NA,2,NA
"482",103.986785933375,-65.6245320494712,2018-06-09,TRUE,NA,NA,2,NA
"483",50.5543875787407,67.1894865858002,2003-06-24,TRUE,NA,NA,2,NA
"484",29.9293152149767,52.866320512638,2017-10-05,TRUE,NA,NA,2,NA
"485",66.1130470689386,-62.865984768293,2009-12-16,TRUE,272.354,0.37,9,0.03
"486",174.63743227534,-10.1754152905921,2014-02-24,TRUE,302.708,0.41,1,NA
"487",105.817087898031,74.8891777235039,2009-08-17,TRUE,NA,NA,2,NA
"488",35.3202518261969,-47.9645494958645,2018-10-28,TRUE,278.519,0.38,1,NA
"489",92.536892881617,-11.0500824244172,2010-10-25,TRUE,301.057,0.4,1,NA
"490",155.856350697577,-14.6611113646556,2015-06-18,TRUE,299.776,0.37,1,NA
"491",-86.6497322637588,-67.9354344087413,2004-04-03,TRUE,273.007,0.35,9,0.02
"492",145.172633919865,3.64384692240363,2008-05-18,TRUE,301.911,0.4,1,NA
"493",146.248221276328,11.8154187556396,2009-08-24,TRUE,302.776,0.4,1,NA
"494",-44.0379430074245,-37.4436533886249,2013-03-11,TRUE,293.91,0.37,1,NA
"495",-132.097772397101,52.9546409402488,2016-03-23,TRUE,281.846,0.38,2,NA
"496",64.6341042593122,53.3343148912626,2004-02-10,TRUE,NA,NA,2,NA
"497",114.451641496271,-13.0991623271695,2008-02-12,TRUE,301.339,0.4,1,NA
"498",158.958347719163,44.2297914645814,2010-08-21,TRUE,291.788,0.39,1,0
"499",-29.1708559077233,57.7010079528922,2005-03-10,TRUE,281.086,0.36,1,0
"500",149.223488615826,-43.2591747933685,2017-07-22,TRUE,287.228,0.39,1,NA
"501",144.266005279496,-58.6623733559199,2003-03-08,TRUE,277.574,0.37,1,0
"502",9.23617291264236,31.5045305046669,2014-05-07,TRUE,NA,NA,2,NA
"503",-166.063815951347,4.04395736035987,2016-12-08,TRUE,300.006,0.39,1,NA
"504",-129.914054358378,-1.98517970690148,2017-04-12,TRUE,300.863,0.38,1,NA
"505",-17.8435716591775,68.123212392085,2020-10-28,TRUE,277.276,0.36,1,NA
"506",3.65163403563201,-10.19436603743,2012-08-23,TRUE,293.631,0.4,1,NA
"507",155.826822342351,6.02241690201644,2019-10-27,TRUE,303.352,0.39,1,NA
"508",11.6344696003944,-70.580361937066,2011-01-07,TRUE,NA,NA,2,NA
"509",-130.809874366969,-14.178716059932,2009-06-20,TRUE,300.368,0.38,1,NA
"510",57.8601600788534,-39.0713942806698,2005-06-22,TRUE,287.644,0.39,1,NA
"511",-174.002270344645,15.5744401176125,2010-05-26,TRUE,299.179,0.38,1,NA
"512",149.909533811733,13.7566951800498,2004-04-21,TRUE,301.749,0.37,1,NA
"513",-6.75090341828763,-31.1753686367728,2003-03-12,TRUE,297.131,0.39,1,NA
"514",68.4275202825665,43.3771567802568,2015-06-22,TRUE,NA,NA,2,NA
"515",90.56755727157,34.7734230831267,2019-10-15,TRUE,NA,NA,2,NA
"516",-4.06626658514142,-23.7227969074949,2013-02-08,TRUE,296.521,0.37,1,NA
"517",10.949420677498,12.3193526213675,2012-03-24,TRUE,NA,NA,2,NA
"518",-36.356341894716,17.6499817915202,2015-07-05,TRUE,297.317,0.41,1,NA
"519",-54.7108390834183,17.2211321739843,2015-04-21,TRUE,299.187,0.38,1,NA
"520",-114.856344591826,15.5696309067701,2018-07-07,TRUE,299.039,0.37,1,NA
"521",-99.9517995212227,-39.6202797510409,2013-08-09,TRUE,285.259,0.39,1,NA
"522",-26.2269666418433,-28.4551091500515,2005-09-20,TRUE,293.267,0.38,1,NA
"523",-153.542832937092,47.6543168524198,2010-10-28,TRUE,282.419,0.39,1,NA
"524",-84.2407467216253,-22.0696351095607,2014-09-27,TRUE,291.314,0.38,1,NA
"525",40.6583546195179,40.0865965962548,2016-09-10,TRUE,NA,NA,2,NA
"526",5.02929084934294,17.5028799779395,2012-01-14,TRUE,NA,NA,2,NA
"527",-62.5850114040077,-63.140971985822,2004-12-15,TRUE,272.973,0.36,9,0.04
"528",38.8691300153732,-67.7899140629586,2009-10-21,TRUE,271.35,0.36,9,1
"529",-144.504088126123,-12.9349487462168,2009-09-04,TRUE,299.924,0.4,1,NA
"530",160.92205144465,-61.8223678777843,2004-01-05,TRUE,275.97,0.36,1,0
"531",121.803938085213,57.387920678852,2007-12-12,TRUE,NA,NA,2,NA
"532",-28.3799533545971,8.39928262993537,2004-06-28,TRUE,300.714,0.4,1,NA
"533",-108.461950002238,49.759965593771,2013-08-15,TRUE,NA,NA,2,NA
"534",-14.0978971961886,-21.6924382485054,2010-08-11,TRUE,294.744,0.38,1,NA
"535",14.2322254087776,-17.8421554016719,2020-04-08,TRUE,NA,NA,2,NA
"536",80.5610211566091,62.2664891223184,2003-07-09,TRUE,NA,NA,2,NA
"537",-5.0885228253901,51.5940803016115,2005-07-03,TRUE,287.138,0.37,1,0
"538",63.5588318947703,21.5659268851232,2003-08-24,TRUE,300.226,0.4,1,NA
"539",-92.1879994310439,-47.9732834989562,2014-03-28,TRUE,284.716,0.38,1,NA
"540",64.3473834916949,47.964104578478,2012-11-27,TRUE,NA,NA,2,NA
"541",159.00925998576,22.620339658124,2007-10-19,TRUE,301.794,0.37,1,NA
"542",-61.3977932743728,25.4685148056791,2012-10-13,TRUE,301.172,0.38,1,NA
"543",-66.6443940997124,38.47326393096,2006-10-06,TRUE,300.621,0.38,1,NA
"544",-149.226114917547,24.1348837591036,2011-09-02,TRUE,297.636,0.37,1,NA
"545",-75.012536784634,58.9736876484263,2014-08-11,TRUE,NA,NA,2,NA
"546",-27.4669543839991,-20.6671287708713,2020-11-22,TRUE,298.478,0.36,1,NA
"547",164.785367511213,66.1391244524456,2018-12-28,TRUE,NA,NA,2,NA
"548",164.764937879518,53.7596113251327,2020-10-10,TRUE,282.096,0.37,1,NA
"549",-8.64651281386614,2.76405939732563,2003-10-03,TRUE,300.217,0.38,1,NA
"550",33.8031430263072,22.7540585470351,2003-01-02,TRUE,NA,NA,2,NA
"551",-37.6735003106296,56.8739027198016,2006-07-28,TRUE,282.38,0.38,1,0
"552",-79.7131561115384,26.0769382761663,2014-04-27,TRUE,300.318,0.36,1,NA
"553",87.4962806794792,-63.8816247584459,2004-01-20,TRUE,273.675,0.36,9,0.02
"554",-68.5368018597364,23.3406712256704,2016-04-17,TRUE,299.939,0.37,1,NA
"555",2.37195890396833,1.06917427181376,2012-11-05,TRUE,300.409,0.37,1,NA
"556",19.3886452540755,44.6398189120509,2008-08-19,TRUE,NA,NA,2,NA
"557",29.6963926870376,14.2341495886947,2013-11-21,TRUE,NA,NA,2,NA
"558",-96.4063334371895,68.0409853636578,2008-02-20,TRUE,NA,NA,2,NA
"559",40.0629140250385,-23.5018489829529,2009-12-23,TRUE,301.389,0.38,1,NA
"560",8.95709367468953,46.3276099591244,2006-11-13,TRUE,NA,NA,2,NA
"561",178.60502759926,-10.7587041875063,2020-01-25,TRUE,302.635,0.39,1,NA
"562",-107.630125069991,26.335412012576,2003-10-15,TRUE,NA,NA,2,NA
"563",27.1240820735693,1.25229672123192,2017-12-13,TRUE,NA,NA,2,NA
"564",-28.1468098796904,-47.2243097853475,2013-01-18,TRUE,279.425,0.38,1,0
"565",83.9983631204814,-28.4855556720403,2019-10-18,TRUE,292.756,0.37,1,NA
"566",66.2567894160748,3.62432776013271,2007-08-11,TRUE,303.175,0.39,1,NA
"567",-147.206694586203,-22.0310538412162,2005-01-26,TRUE,300.819,0.37,1,NA
"568",138.172792838886,-61.2382350464013,2013-02-09,TRUE,275.245,0.36,1,0
"569",82.8699054010212,27.1135707438022,2014-02-04,TRUE,NA,NA,2,NA
"570",76.2194315996021,2.90201889330217,2019-09-02,TRUE,302.737,0.37,1,NA
"571",-130.058794990182,-36.8535198938561,2016-11-02,TRUE,287.125,0.4,1,NA
"572",-98.17736428231,47.8546427059822,2017-10-24,TRUE,NA,NA,2,NA
"573",24.2679936625063,-20.1892488032662,2012-10-02,TRUE,NA,NA,2,NA
"574",-95.7119005545974,-79.3359865891211,2016-05-23,TRUE,NA,NA,2,NA
"575",-176.998924026266,15.6737778505153,2006-01-18,TRUE,300.081,0.38,1,NA
"576",165.826489655301,66.9632276045428,2020-07-22,TRUE,NA,NA,2,NA
"577",-125.439053317532,24.2852983025432,2016-03-27,TRUE,292.578,0.41,1,NA
"578",-31.8863050360233,-36.6702544190031,2003-07-12,TRUE,288.065,0.38,1,NA
"579",-52.5017900113016,10.2117631567853,2016-10-11,TRUE,301.479,0.4,1,NA
"580",-7.25096088834107,-51.6714679336403,2009-03-21,TRUE,275.807,0.38,1,0
"581",162.730153687298,-26.9007888984589,2004-08-02,TRUE,293.341,0.38,1,NA
"582",-5.57815781794488,-63.873607237986,2012-05-17,TRUE,271.351,0.36,9,0.8
"583",150.800125943497,-74.7549554815611,2017-08-20,TRUE,NA,NA,2,NA
"584",-33.2317414786667,-18.4825529758089,2008-12-18,TRUE,299.48,0.38,1,NA
"585",107.056871624663,33.8539073246223,2019-12-20,TRUE,NA,NA,2,NA
"586",46.0349331144243,21.8599170553552,2013-01-01,TRUE,NA,NA,2,NA
"587",-33.4725438337773,-60.1961415943292,2008-08-20,TRUE,271.35,0.37,9,0.88
"588",113.251609280705,-24.3236664950442,2003-05-26,TRUE,298.809,0.38,1,NA
"589",17.3365690279752,20.7041841584128,2016-12-05,TRUE,NA,NA,2,NA
"590",-165.517164822668,-32.0890966011862,2009-02-04,TRUE,296.607,0.4,1,NA
"591",24.197404878214,-54.9577905353105,2008-06-22,TRUE,273.305,0.37,1,0
"592",-29.7859621234238,52.2385994884781,2008-11-17,TRUE,283.75,0.38,1,0
"593",67.2945170570165,15.6417738927424,2014-06-12,TRUE,299.986,0.4,1,NA
"594",-88.1400733720511,-70.8455337909959,2007-09-08,TRUE,271.35,0.36,9,0.94
"595",173.025980712846,43.1015250296899,2015-08-17,TRUE,287.517,0.39,1,0
"596",56.3415604736656,20.2842535683814,2014-03-01,TRUE,NA,NA,2,NA
"597",-147.652310756966,59.2439088562839,2008-01-05,TRUE,279.191,0.37,1,0
"598",142.759768059477,80.2694933075446,2007-01-24,TRUE,271.35,0.35,9,0.95
"599",125.946125350893,19.1982929656894,2005-12-09,TRUE,299.686,0.38,1,NA
"600",91.7937092576176,-24.4619553086447,2018-05-10,TRUE,295.614,0.37,1,NA
"601",157.705913186073,-75.1834961509326,2016-01-07,TRUE,NA,NA,2,NA
"602",-47.6389715541154,-55.0920783308633,2004-08-07,TRUE,275.547,0.37,1,0
"603",-65.4054477252066,-17.2672793013241,2013-03-28,TRUE,NA,NA,2,NA
"604",-48.2210364751518,-20.6073120958988,2006-06-13,TRUE,NA,NA,2,NA
"605",147.336740316823,-22.5685921080752,2018-02-07,TRUE,NA,NA,2,NA
"606",95.4673721082509,3.69721084217493,2003-01-15,TRUE,302.188,0.37,1,NA
"607",171.04761544615,13.9799151299103,2013-10-05,TRUE,302.333,0.39,1,NA
"608",-1.02991327643394,-5.66831317404242,2010-04-24,TRUE,301.055,0.38,1,NA
"609",-75.5101301427931,-48.435443177965,2006-04-08,TRUE,285.09,0.38,1,NA
"610",134.895853092894,30.7923691774203,2007-06-20,TRUE,295.932,0.38,1,NA
"611",-41.182860173285,-33.44729358625,2012-09-18,TRUE,291.145,0.4,1,NA
"612",-46.0839138552547,52.5070256821978,2006-06-18,TRUE,284.793,0.38,1,0
"613",-112.88575462997,31.8903199745353,2015-10-02,TRUE,NA,NA,2,NA
"614",-86.9726449996233,28.1297621686221,2003-10-17,TRUE,300.74,0.38,1,NA
"615",73.6227203439921,11.5487732593571,2005-10-03,TRUE,301.391,0.4,1,NA
"616",-167.444667024538,-2.75344947541189,2015-12-13,TRUE,303.991,0.39,1,NA
"617",-165.794353270903,-3.54455877977033,2018-11-11,TRUE,301.931,0.37,1,NA
"618",25.1148506999016,77.4995956947235,2008-06-27,TRUE,271.35,0.35,1,NA
"619",17.3533592373133,6.20676391680757,2007-11-17,TRUE,NA,NA,2,NA
"620",-29.5323385577649,23.4325765838192,2010-11-14,TRUE,298.86,0.38,1,NA
"621",-91.7990424111485,70.0158696380414,2020-03-08,TRUE,271.35,0.36,1,NA
"622",-9.15279895998538,-18.9882646709046,2009-01-08,TRUE,296.033,0.38,1,NA
